track_id,split,genre
98077,test,Rock
98202,train,Electronic
98203,train,Electronic
98204,train,Electronic
98205,train,Electronic
98206,train,Electronic
98227,train,Electronic
98228,train,Electronic
98229,val,Experimental
98235,train,Instrumental
98236,train,Instrumental
98237,train,Instrumental
98238,train,Instrumental
98251,train,Rock
98297,train,Rock
98298,test,International
98299,test,International
98300,test,International
98301,test,International
98302,test,International
98339,train,International
98346,test,International
98348,test,International
98349,test,International
98547,val,Hip-Hop
98548,val,Hip-Hop
98549,val,Hip-Hop
98550,val,Hip-Hop
98551,val,Hip-Hop
98552,val,Hip-Hop
98553,val,Hip-Hop
98554,val,Hip-Hop
98555,val,Hip-Hop
98556,val,Hip-Hop
98557,val,Hip-Hop
98565,train,Hip-Hop
98567,train,Hip-Hop
98569,train,Hip-Hop
98573,train,Hip-Hop
98574,train,Hip-Hop
98575,train,Hip-Hop
98576,train,Hip-Hop
98577,train,Hip-Hop
98578,train,Hip-Hop
98579,train,Hip-Hop
98580,train,Hip-Hop
98581,train,Hip-Hop
98582,train,Hip-Hop
98583,train,Hip-Hop
98584,train,Hip-Hop
98585,train,Hip-Hop
98613,train,Hip-Hop
98617,train,Hip-Hop
98618,train,Hip-Hop
98619,train,Hip-Hop
98620,train,Hip-Hop
98621,train,Hip-Hop
98622,train,Hip-Hop
98623,train,Hip-Hop
98624,train,Hip-Hop
98625,train,Hip-Hop
98626,train,Hip-Hop
98627,train,Hip-Hop
98628,train,Hip-Hop
98655,val,International
98656,val,International
98657,val,International
98666,val,International
98667,val,International
98668,val,International
98669,val,International
98670,val,International
98671,val,International
98680,train,International
98681,train,International
98701,train,Rock
98770,train,Electronic
98838,train,Electronic
99041,train,Electronic
99093,test,Hip-Hop
99095,test,Hip-Hop
99096,test,Hip-Hop
99134,train,Electronic
99135,train,Electronic
99214,train,Experimental
99260,train,Rock
99261,train,Electronic
99274,train,Experimental
99311,train,Electronic
99313,train,Electronic
99345,train,Rock
99361,train,International
99362,train,International
99363,train,International
99364,train,International
99368,train,International
99369,train,International
99370,train,International
99371,train,International
99372,train,International
99373,train,International
99374,train,International
99375,train,International
99389,train,International
99390,train,International
99391,train,International
99392,train,International
99393,train,International
99394,train,International
99395,train,International
99411,train,Rock
99419,train,Rock
99436,train,Rock
99437,train,Rock
99438,train,Rock
99439,train,Rock
99440,train,Rock
99441,train,Rock
99442,train,Rock
99501,train,Hip-Hop
99703,train,Electronic
99704,train,Electronic
99707,train,Electronic
100478,train,Hip-Hop
100479,train,Hip-Hop
100480,train,Hip-Hop
100497,train,Electronic
100522,val,Electronic
100535,train,Electronic
100536,train,Electronic
100544,train,Electronic
100549,train,Electronic
100550,train,Electronic
100552,train,Electronic
100745,train,Electronic
100799,train,Rock
100802,train,Rock
100835,train,Electronic
100949,train,Hip-Hop
100958,train,Hip-Hop
100959,train,Hip-Hop
100972,train,Electronic
100973,train,Electronic
100975,train,Electronic
100976,train,Electronic
101111,train,International
101112,train,International
101116,train,International
101118,train,International
101119,train,International
101864,train,Experimental
101868,train,Experimental
101873,train,Experimental
101893,train,Experimental
101951,test,Rock
102092,train,Experimental
102112,val,Experimental
102114,val,Experimental
102195,train,Rock
103518,test,Instrumental
103519,test,Instrumental
103520,test,Instrumental
103521,test,Instrumental
103522,test,Instrumental
103523,test,Instrumental
103600,train,Electronic
103800,train,Hip-Hop
103808,train,Hip-Hop
104008,train,Folk
104009,train,Folk
104010,train,Folk
104062,train,Rock
104063,train,Rock
104064,train,Pop
104065,train,Pop
104066,train,Pop
104067,train,Pop
104068,train,Pop
104086,train,Rock
104227,val,Rock
104276,train,Electronic
104277,train,Electronic
104278,train,Electronic
104279,train,Electronic
104282,train,Electronic
104283,train,Electronic
104284,train,Electronic
104356,train,Folk
104357,train,Folk
104434,test,Experimental
104625,train,Experimental
104668,val,Rock
104724,train,Experimental
104725,train,Experimental
104779,val,Pop
104780,val,Pop
105022,train,Experimental
105119,train,Rock
105141,test,Rock
105142,train,Rock
105144,test,Rock
105145,train,Rock
105196,train,Folk
105408,train,Electronic
105411,train,Electronic
105412,train,Electronic
105413,train,Electronic
105414,train,Electronic
105443,train,Hip-Hop
105450,train,Hip-Hop
105451,train,Hip-Hop
105662,train,Electronic
105664,train,Electronic
105670,train,Electronic
105671,train,Electronic
105672,train,Electronic
105673,train,Electronic
105674,train,Electronic
105682,train,Rock
105683,train,Hip-Hop
105685,train,Hip-Hop
105712,train,Folk
105713,train,Folk
105714,train,Folk
105715,train,Folk
105716,train,Folk
105717,train,Folk
105718,train,Folk
105719,train,Experimental
105720,train,Experimental
105722,train,Experimental
105824,train,Hip-Hop
105825,train,Hip-Hop
105826,train,Hip-Hop
105827,train,Hip-Hop
105887,train,Folk
105890,train,Folk
105912,train,Rock
105914,train,Folk
105915,train,Folk
105916,train,Folk
105917,train,Folk
105918,train,Folk
105919,train,Folk
105920,train,Folk
106274,train,Rock
106277,train,Rock
106339,train,Folk
106342,train,Folk
106343,train,Folk
106456,train,Folk
106457,train,Folk
106458,train,Folk
106463,train,Rock
106465,train,Rock
106502,train,Instrumental
106522,train,Experimental
106562,train,Rock
106563,train,Rock
106564,train,Rock
106566,train,Rock
106567,train,Rock
106568,train,Rock
106569,train,Rock
106570,train,Rock
106571,train,Rock
106629,test,Instrumental
106872,test,Rock
106876,test,Rock
106877,test,Rock
106937,train,Folk
106948,val,Rock
106951,val,Rock
106952,val,Rock
106953,train,Rock
106954,train,Rock
106955,train,Rock
106956,train,Rock
107020,train,Hip-Hop
107021,train,Hip-Hop
107025,train,Hip-Hop
107027,train,Hip-Hop
107028,train,Hip-Hop
107029,train,Hip-Hop
107030,train,Hip-Hop
107031,train,Hip-Hop
107046,val,Pop
107047,val,Pop
107048,val,Pop
107049,val,Pop
107050,val,Pop
107101,train,Rock
107125,train,Electronic
107126,train,Electronic
107127,train,Electronic
107128,train,Electronic
107129,train,Electronic
107178,train,International
107179,train,International
107180,train,International
107181,train,International
107182,train,International
107183,train,International
107184,train,International
107185,train,International
107186,train,International
107187,train,International
107188,train,International
107189,train,International
107248,train,International
107249,train,International
107250,train,International
107251,train,International
107256,train,International
107257,train,International
107388,train,Rock
107389,train,Rock
107390,train,Rock
107391,train,Rock
107425,train,Electronic
107426,train,Electronic
107427,train,Electronic
107429,train,Electronic
107432,train,Electronic
107433,train,Electronic
107434,train,Electronic
107435,train,Electronic
107476,train,Rock
107506,train,Rock
107531,train,Instrumental
107532,train,Instrumental
107533,train,Instrumental
107534,train,Instrumental
107535,train,Instrumental
107567,train,Folk
107569,train,Folk
107571,train,Folk
107574,train,Folk
107577,train,Folk
107578,train,Folk
107579,train,Folk
107583,train,Folk
107584,train,Folk
107588,train,Folk
107589,train,Folk
107590,train,Folk
107591,train,Folk
107592,train,Folk
107593,train,Folk
107594,train,Folk
107595,train,Folk
107596,train,Folk
107597,train,Folk
107598,train,Folk
107613,train,Electronic
107616,train,Electronic
107617,train,Electronic
107659,train,Rock
107799,train,Rock
107804,train,Electronic
107805,train,Rock
107809,train,Hip-Hop
107810,train,Pop
107850,train,Hip-Hop
107851,train,Folk
107852,train,Folk
107908,train,Electronic
107909,val,Electronic
107910,val,Electronic
107911,val,Electronic
107912,val,Electronic
107913,val,Electronic
107949,train,International
107950,train,International
107951,train,International
107952,train,International
107953,train,International
107954,train,International
107955,train,International
107956,train,International
107957,train,International
108012,train,Folk
108014,train,Folk
108015,train,Folk
108016,train,Folk
108017,train,Instrumental
108018,train,Instrumental
108019,train,Instrumental
108020,train,Instrumental
108021,train,Instrumental
108022,train,Instrumental
108023,train,Instrumental
108024,train,Instrumental
108025,train,Instrumental
108026,train,Instrumental
108027,train,Instrumental
108031,train,Rock
108036,train,Rock
108037,train,Rock
108038,train,Rock
108049,train,Experimental
108050,train,Experimental
108059,train,Experimental
108060,train,Experimental
108079,val,Rock
108155,train,Rock
108230,train,Electronic
108290,train,Rock
108297,train,Rock
108298,train,Rock
108299,train,Folk
108300,train,Folk
108301,train,Folk
108302,train,Folk
108303,train,Folk
108304,train,Folk
108305,train,Folk
108306,train,Folk
108307,train,Folk
108308,train,Folk
108313,train,Experimental
108314,train,Experimental
108318,train,Experimental
108319,train,Experimental
108339,val,Electronic
108341,val,Electronic
108342,val,Electronic
108343,train,Electronic
108415,train,Electronic
108416,train,Electronic
108418,train,Electronic
108420,train,Electronic
108421,train,Electronic
108422,train,Electronic
108423,train,Electronic
108425,train,Pop
108426,train,Pop
108427,train,Pop
108428,train,Pop
108429,train,Pop
108456,test,Pop
108457,test,Pop
108459,test,Pop
108460,test,Pop
108461,test,Pop
108464,train,Electronic
108471,train,Instrumental
108472,train,Instrumental
108473,train,Instrumental
108474,train,Instrumental
108475,train,Instrumental
108476,train,Instrumental
108477,train,Instrumental
108478,train,Instrumental
108487,train,Hip-Hop
108488,train,Hip-Hop
108489,train,Hip-Hop
108490,train,Hip-Hop
108491,train,Hip-Hop
108492,train,Hip-Hop
108493,test,Hip-Hop
108494,train,Hip-Hop
108495,test,Hip-Hop
108496,train,Hip-Hop
108497,train,Hip-Hop
108498,train,Hip-Hop
108499,train,Hip-Hop
108500,train,Hip-Hop
108501,train,Hip-Hop
108502,train,Rock
108503,train,Rock
108504,train,Rock
108505,train,Rock
108524,test,Electronic
108525,test,Electronic
108526,test,Electronic
108527,test,Electronic
108528,test,Electronic
108529,test,Electronic
108530,test,Electronic
108531,test,Electronic
108532,test,Electronic
108533,test,Electronic
108745,train,Hip-Hop
108774,train,Hip-Hop
108799,train,Hip-Hop
108808,train,Hip-Hop
108809,train,Hip-Hop
108812,train,Hip-Hop
108836,train,Hip-Hop
108837,train,Hip-Hop
108838,train,Hip-Hop
108839,train,Hip-Hop
108840,train,Hip-Hop
108841,train,Hip-Hop
108842,test,Hip-Hop
108843,test,Hip-Hop
108845,test,Hip-Hop
108846,test,Hip-Hop
108847,test,Hip-Hop
108863,val,International
108864,val,International
108865,val,International
108866,val,International
108867,val,International
108868,val,International
108878,train,Instrumental
108879,train,Instrumental
108880,train,Instrumental
108881,train,Instrumental
108882,train,Instrumental
108883,train,Instrumental
108884,train,Instrumental
108885,train,Instrumental
108906,train,Instrumental
108925,train,Rock
108957,train,Rock
108961,train,Rock
108962,train,Rock
108967,train,Rock
108968,train,Rock
108969,train,Rock
108970,train,Rock
108992,val,Rock
109068,train,Experimental
109071,train,Experimental
109072,train,Experimental
109106,train,Experimental
109144,val,Experimental
109189,train,Instrumental
109191,train,Instrumental
109203,train,Rock
109235,train,Rock
109276,train,Experimental
109349,train,Rock
109350,train,Rock
109355,train,Rock
109356,train,Rock
109357,train,Rock
109445,train,Folk
109446,train,Folk
109447,train,Folk
109448,train,Folk
109449,train,Folk
109450,train,Folk
109468,train,Rock
109480,train,Folk
109481,train,Rock
109497,train,Rock
109535,train,Electronic
109537,train,Electronic
109538,train,Electronic
109542,train,Electronic
109543,train,Electronic
109548,train,Experimental
109670,train,Hip-Hop
109681,train,Hip-Hop
109684,train,Hip-Hop
109685,train,Hip-Hop
109686,train,Hip-Hop
109687,train,Hip-Hop
109711,train,Experimental
109712,train,Experimental
109896,train,Folk
109900,train,Folk
109901,train,Folk
109902,train,Folk
109903,train,Folk
109904,train,Folk
109905,train,Folk
109906,train,Folk
109925,val,Electronic
109957,val,Pop
109958,val,Pop
109960,val,Pop
109962,val,Pop
109963,val,Pop
109971,val,Pop
109972,val,Pop
109973,val,Pop
109974,val,Pop
109975,val,Pop
109976,val,Pop
109977,val,Pop
109978,val,Pop
110070,test,Hip-Hop
110082,test,Hip-Hop
110084,test,Hip-Hop
110085,test,Hip-Hop
110086,test,Hip-Hop
110102,val,Electronic
110103,val,Electronic
110104,val,Electronic
110105,val,Electronic
110106,val,Electronic
110107,val,Electronic
110108,val,Electronic
110109,train,Electronic
110110,train,Electronic
110111,train,Electronic
110166,train,Rock
110167,train,Rock
110171,train,Folk
110172,train,Folk
110204,test,Experimental
110205,test,Experimental
110206,test,Experimental
110207,test,Experimental
110208,test,Experimental
110209,test,Experimental
110230,train,Experimental
110259,train,Hip-Hop
110260,train,Hip-Hop
110261,train,Hip-Hop
110262,train,Hip-Hop
110263,train,Hip-Hop
110264,train,Hip-Hop
110265,train,Hip-Hop
110266,train,Hip-Hop
110267,train,Hip-Hop
110274,train,Experimental
110384,train,Folk
110410,train,Rock
110417,train,Rock
110436,train,Folk
110437,train,Folk
110438,train,Folk
110439,train,Folk
110440,train,Folk
110441,train,Folk
110447,train,International
110448,train,International
110449,train,International
110450,train,International
110451,train,International
110452,train,International
110546,train,Rock
110610,train,Experimental
110611,train,Experimental
110623,train,Experimental
110629,train,Experimental
110630,train,Experimental
110634,train,Rock
110636,train,Rock
110637,train,Rock
110647,train,Instrumental
110648,train,Instrumental
110649,train,Instrumental
110650,train,Instrumental
110651,train,Instrumental
110652,train,Instrumental
110653,train,Instrumental
110654,train,Instrumental
110681,train,Experimental
110684,train,Experimental
110687,train,Electronic
110688,train,Electronic
110689,train,Electronic
110690,train,Electronic
110691,train,Electronic
110711,train,Experimental
110735,train,Hip-Hop
110736,train,Hip-Hop
110743,test,Hip-Hop
110744,test,Hip-Hop
110756,test,Hip-Hop
110764,test,Hip-Hop
110765,test,Hip-Hop
110768,test,Hip-Hop
110771,test,Hip-Hop
110772,test,Hip-Hop
110774,test,Hip-Hop
110775,test,Hip-Hop
110776,test,Hip-Hop
110777,test,Hip-Hop
110778,test,Hip-Hop
110779,test,Hip-Hop
110923,train,Folk
110927,train,Folk
110928,train,Folk
110980,train,Rock
110982,train,Rock
110983,train,Rock
110985,train,Rock
111015,train,Instrumental
111146,test,Instrumental
111147,test,Instrumental
111148,test,Instrumental
111149,test,Instrumental
111150,test,Instrumental
111151,test,Instrumental
111153,test,Instrumental
111154,test,Instrumental
111182,val,Folk
111186,val,Folk
111187,val,Folk
111188,val,Folk
111216,test,Experimental
111220,train,Instrumental
111221,train,Instrumental
111222,train,Instrumental
111223,train,Instrumental
111224,train,Instrumental
111225,train,Instrumental
111226,train,Instrumental
111227,train,Instrumental
111228,train,Instrumental
111229,train,Instrumental
111230,train,Instrumental
111306,train,Rock
111311,train,Rock
111335,train,Rock
111367,train,Pop
111368,train,Pop
111371,train,Pop
111372,train,Pop
111375,train,Pop
111376,train,Pop
111377,train,Pop
111378,train,Pop
111379,train,Pop
111382,train,Pop
111385,train,Pop
111386,train,Pop
111387,train,Pop
111388,train,Pop
111389,train,Pop
111390,train,Pop
111391,train,Pop
111392,train,Pop
111393,train,Pop
111394,train,Pop
111395,train,Pop
111396,train,Pop
111397,train,Pop
111398,train,Pop
111399,train,Pop
111400,train,Pop
111401,train,Pop
111402,train,Pop
111413,val,Electronic
111416,val,Electronic
111460,train,Experimental
111579,train,Experimental
111658,train,Rock
111747,train,Rock
111793,train,Instrumental
111819,train,Electronic
111871,val,Instrumental
111872,val,Instrumental
111873,train,Instrumental
111911,train,Rock
111933,train,Electronic
111934,test,Hip-Hop
111935,test,Hip-Hop
111936,test,Hip-Hop
111937,test,Hip-Hop
111938,test,Hip-Hop
111974,train,Rock
111982,val,Rock
111994,test,Instrumental
112000,test,Instrumental
112001,test,Instrumental
112020,train,Rock
112065,train,Rock
112066,train,Rock
112088,train,Experimental
112133,train,Experimental
112196,train,Experimental
112197,train,Experimental
112198,train,Experimental
112199,train,Experimental
112209,train,Instrumental
112210,train,Instrumental
112211,train,Instrumental
112215,train,Experimental
112252,train,Folk
112314,train,Rock
112315,train,Rock
112316,train,Rock
112317,train,Rock
112318,train,Rock
112468,test,Hip-Hop
112481,test,Hip-Hop
112483,test,Hip-Hop
112484,test,Hip-Hop
112485,test,Hip-Hop
112486,test,Hip-Hop
112487,test,Hip-Hop
112488,test,Hip-Hop
112490,train,Electronic
112526,train,Rock
112527,train,Rock
112528,train,Rock
112529,train,Rock
112583,train,Experimental
112584,train,Experimental
112585,train,Experimental
112586,train,Experimental
112587,train,Experimental
112588,train,Experimental
112668,train,Experimental
112733,train,Rock
112734,train,Rock
112735,train,Rock
112767,train,Electronic
112768,train,Electronic
112769,train,Electronic
112770,train,Electronic
112780,train,Experimental
112781,train,Experimental
112785,train,Experimental
112788,train,Experimental
112789,train,Experimental
112790,test,Experimental
112821,train,Experimental
112975,train,Instrumental
112976,train,Instrumental
112977,train,Instrumental
112978,train,Instrumental
113016,train,Pop
113017,train,Pop
113018,train,Pop
113019,train,Pop
113020,train,Pop
113021,train,Pop
113022,train,Pop
113023,train,Pop
113024,train,Pop
113025,train,Pop
113026,train,Pop
113027,train,Pop
113028,train,Pop
113030,val,Hip-Hop
113031,val,Hip-Hop
113032,val,Hip-Hop
113033,val,Hip-Hop
113034,train,Hip-Hop
113035,train,Hip-Hop
113036,train,Hip-Hop
113037,train,Hip-Hop
113063,train,Rock
113110,train,Instrumental
113164,train,Rock
113165,train,Rock
113166,train,Rock
113167,train,Folk
113203,train,Experimental
113259,train,International
113260,train,International
113261,train,International
113262,test,International
113263,train,International
113264,val,International
113265,train,International
113266,train,International
113267,val,International
113268,train,International
113269,train,International
113270,train,International
113271,train,International
113272,train,International
113273,test,International
113274,test,International
113275,test,International
113276,train,International
113277,train,International
113278,val,International
113279,test,International
113280,train,International
113281,train,International
113282,train,International
113284,val,International
113294,train,Rock
113303,train,Rock
113304,train,Rock
113305,train,Rock
113311,train,Rock
113334,train,Electronic
113335,train,Electronic
113336,train,Electronic
113342,train,Folk
113343,train,Folk
113344,train,Folk
113357,train,Folk
113359,train,Folk
113360,train,Folk
113453,val,Electronic
113511,train,Rock
113512,train,Rock
113513,train,Rock
113530,train,Rock
113558,train,Experimental
113564,train,Experimental
113574,train,Rock
113696,train,International
113697,train,International
113698,train,International
113699,train,International
113700,train,International
113701,train,International
113702,train,Experimental
113787,train,Instrumental
113788,train,Instrumental
113789,train,Instrumental
113790,train,Instrumental
113808,train,Pop
113809,train,Pop
113810,train,Pop
113822,train,Rock
113932,train,Pop
113933,train,Pop
113934,train,Pop
113935,train,Pop
113946,train,Folk
113949,train,Folk
113950,train,Folk
113969,train,Instrumental
113970,train,Electronic
113971,train,Electronic
113972,train,Electronic
113973,train,Electronic
114006,val,Instrumental
114007,val,Instrumental
114036,train,Hip-Hop
114037,train,Hip-Hop
114040,train,Hip-Hop
114041,train,Hip-Hop
114042,train,Hip-Hop
114044,train,Hip-Hop
114045,train,Hip-Hop
114047,train,Hip-Hop
114048,train,Hip-Hop
114049,train,Hip-Hop
114050,train,Hip-Hop
114051,train,Hip-Hop
114061,train,Electronic
114062,train,Electronic
114063,val,Electronic
114064,train,Electronic
114065,train,Electronic
114066,train,Electronic
114067,train,Electronic
114069,train,Instrumental
114070,train,Instrumental
114072,train,Instrumental
114073,train,Instrumental
114074,train,Instrumental
114076,train,Instrumental
114077,train,Instrumental
114198,train,Rock
114199,train,Rock
114200,train,Rock
114201,train,Rock
114212,test,Instrumental
114222,test,Instrumental
114223,test,Instrumental
114231,train,Instrumental
114232,train,Instrumental
114233,train,Instrumental
114234,train,Instrumental
114235,train,Instrumental
114236,train,Instrumental
114237,train,Instrumental
114238,train,Instrumental
114239,train,Instrumental
114242,train,Electronic
114245,train,Electronic
114265,train,Hip-Hop
114266,train,Hip-Hop
114268,train,Hip-Hop
114272,train,Hip-Hop
114274,train,Hip-Hop
114275,train,Hip-Hop
114279,val,Electronic
114282,val,Electronic
114283,val,Electronic
114289,train,Electronic
114290,train,Electronic
114291,train,Electronic
114292,train,Electronic
114293,train,Electronic
114294,train,Electronic
114295,train,Electronic
114296,train,Electronic
114297,train,Electronic
114298,train,Electronic
114371,train,Instrumental
114372,train,Instrumental
114373,train,Instrumental
114374,train,Instrumental
114375,train,Instrumental
114384,train,Electronic
114385,train,Electronic
114386,train,Electronic
114387,train,Electronic
114388,train,Electronic
114389,train,Electronic
114390,train,Electronic
114391,train,Electronic
114392,train,Electronic
114393,train,Electronic
114395,train,Rock
114396,train,Rock
114397,train,Rock
114398,train,Rock
114399,train,Rock
114400,train,Rock
114401,train,Rock
114402,train,Rock
114403,train,Rock
114404,train,Rock
114405,train,Rock
114406,train,Rock
114408,train,Rock
114409,train,Rock
114410,train,Rock
114411,train,Rock
114412,train,Rock
114413,train,Rock
114414,train,Rock
114415,train,Rock
114416,train,Rock
114430,train,Rock
114532,train,Instrumental
114533,train,Instrumental
114534,train,Instrumental
114535,train,Instrumental
114536,train,Instrumental
114538,train,Instrumental
114539,train,Instrumental
114541,train,Instrumental
114544,train,Electronic
114545,train,Electronic
114556,train,Electronic
114558,train,Electronic
114559,train,Electronic
114879,train,International
114880,train,International
114884,train,International
114936,train,International
114937,train,International
114938,train,International
114939,train,International
114940,train,International
114941,train,International
114942,train,International
114943,train,International
114974,test,Experimental
114976,test,Experimental
115002,test,Instrumental
115011,test,Instrumental
115125,train,Experimental
115176,test,Instrumental
115262,train,International
115263,train,International
115267,train,International
115268,train,International
115269,train,International
115271,train,International
115272,train,International
115273,train,International
115288,test,Instrumental
115289,test,Instrumental
115290,test,Instrumental
115292,test,Instrumental
115293,test,Instrumental
115294,test,Instrumental
115321,train,Electronic
115339,train,Electronic
115391,train,Electronic
115392,train,Electronic
115470,train,Instrumental
115471,train,Instrumental
115472,train,Instrumental
115473,train,Instrumental
115474,train,Instrumental
115475,train,Instrumental
115591,train,Experimental
115592,train,Experimental
115597,train,Experimental
115697,train,Electronic
115698,train,Electronic
115699,train,Electronic
115700,train,Electronic
115721,train,Electronic
115722,train,Electronic
115723,train,Electronic
115724,train,Electronic
115735,train,Rock
115761,train,Rock
115762,train,Rock
115764,train,Rock
115765,train,Rock
115766,train,Rock
115767,train,Instrumental
115768,train,Instrumental
115769,train,Instrumental
115771,train,Instrumental
115772,train,Instrumental
115773,train,Instrumental
115774,train,Instrumental
115775,train,Instrumental
115811,train,Electronic
115812,train,Electronic
115813,train,Electronic
115814,train,Electronic
115815,train,Electronic
115816,train,Electronic
115817,train,Experimental
115849,train,Experimental
115850,train,Experimental
115852,train,Experimental
115888,train,Instrumental
115891,train,Instrumental
115892,train,Instrumental
115922,train,Folk
115923,train,Folk
115925,train,Folk
115926,test,Folk
115927,train,Folk
115930,train,Folk
115932,train,Folk
115935,train,Folk
115944,train,Folk
115948,train,Folk
116029,train,Electronic
116068,train,Electronic
116098,train,Instrumental
116099,train,Instrumental
116101,train,Instrumental
116116,train,Experimental
116119,train,Experimental
116175,test,Instrumental
116176,test,Instrumental
116177,test,Instrumental
116235,train,Electronic
116236,train,Electronic
116237,train,Electronic
116238,val,Electronic
116239,train,Electronic
116240,val,Electronic
116241,train,Electronic
116242,train,Electronic
116243,train,Electronic
116261,train,Experimental
116344,train,Electronic
116345,train,Electronic
116372,train,Experimental
116383,train,Experimental
116388,test,Hip-Hop
116389,test,Hip-Hop
116390,test,Hip-Hop
116407,test,Hip-Hop
116446,train,Folk
116447,train,Folk
116448,train,Folk
116449,train,Folk
116451,train,Folk
116452,train,Folk
116453,train,Folk
116454,train,Folk
116455,train,Folk
116456,train,Folk
116457,train,Folk
116458,train,Folk
116464,train,Experimental
116465,train,Experimental
116466,train,Instrumental
116467,train,Instrumental
116468,train,Instrumental
116487,train,Instrumental
116488,train,Instrumental
116489,train,Instrumental
116490,train,Instrumental
116491,train,Instrumental
116514,val,Experimental
116517,val,Experimental
116525,val,Experimental
116526,test,Instrumental
116527,test,Instrumental
116528,test,Instrumental
116547,train,Rock
116549,train,Instrumental
116586,train,Experimental
116587,train,Experimental
116704,train,Folk
116706,train,Folk
116707,train,Folk
116709,train,Experimental
116733,train,Instrumental
116735,train,Instrumental
116736,train,Instrumental
116753,train,Instrumental
116755,train,Instrumental
116756,train,Instrumental
116757,train,Instrumental
116758,train,Instrumental
116759,train,Instrumental
116760,train,Instrumental
116833,train,Rock
116868,train,Instrumental
116869,train,Instrumental
116870,train,Instrumental
116871,train,Instrumental
116872,train,Folk
116873,train,Folk
116874,train,Folk
116876,train,Folk
116877,train,Electronic
116878,train,Electronic
116879,train,Electronic
116880,train,Electronic
116881,train,Electronic
116882,train,Electronic
116883,train,Folk
117057,train,Experimental
117159,train,Instrumental
117160,train,Instrumental
117161,train,Instrumental
117169,train,Instrumental
117170,train,Instrumental
117171,train,Instrumental
117172,train,Instrumental
117173,train,Instrumental
117251,test,Instrumental
117252,test,Instrumental
117253,test,Instrumental
117287,train,Electronic
117288,train,Electronic
117450,train,Rock
117472,train,Pop
117473,train,Pop
117609,train,Instrumental
117610,train,Instrumental
117611,train,Instrumental
117612,train,Instrumental
117613,train,Instrumental
117614,train,Instrumental
117626,test,Instrumental
117627,train,Folk
117628,train,Folk
117629,train,Folk
117630,train,Folk
117631,train,Folk
117632,train,Folk
117666,train,International
117667,train,International
117668,train,International
117669,train,International
117670,train,International
117846,train,Experimental
117883,test,Rock
117884,test,Rock
117885,test,Rock
117886,test,Rock
117887,test,Rock
117942,val,International
117943,test,International
117944,train,International
117945,train,International
117946,train,International
117961,test,Experimental
117966,train,Experimental
117967,val,Experimental
117970,train,Experimental
117991,train,Experimental
118000,train,Experimental
118012,train,Experimental
118058,train,Instrumental
118059,train,Instrumental
118060,train,Instrumental
118061,train,Instrumental
118062,train,Instrumental
118063,train,Instrumental
118068,train,Instrumental
118070,val,Electronic
118084,train,Experimental
118085,train,Experimental
118087,train,Experimental
118195,train,Experimental
118196,train,Experimental
118222,train,Experimental
118223,train,Experimental
118257,train,Experimental
118276,train,Experimental
118277,train,Experimental
118279,train,Rock
118327,train,Rock
118384,train,Rock
118478,train,Experimental
118484,train,Experimental
118489,train,Experimental
118496,train,Experimental
118498,train,Experimental
118499,train,Experimental
118500,train,Experimental
118502,train,Experimental
118503,train,Experimental
118504,train,Experimental
118505,test,Experimental
118507,train,Experimental
118569,train,Hip-Hop
118618,train,Instrumental
118629,train,Electronic
118670,train,Folk
118671,train,Folk
118672,train,Folk
118674,train,Folk
118734,train,Electronic
118735,train,Folk
118738,train,Folk
118739,train,Folk
118886,val,Folk
118891,val,Folk
118920,train,Electronic
118921,train,Electronic
118922,train,Electronic
118923,train,Electronic
118950,train,Instrumental
118951,train,Instrumental
118952,train,Instrumental
118953,train,Instrumental
118954,train,Instrumental
118955,train,Instrumental
118957,train,Experimental
118958,train,Experimental
118972,train,Experimental
118986,train,Experimental
118987,train,Experimental
118988,train,Experimental
119025,train,Experimental
119026,train,Experimental
119027,train,Experimental
119063,train,Experimental
119086,train,Experimental
119095,train,Experimental
119097,train,Experimental
119118,train,Experimental
119134,train,Experimental
119187,train,Pop
119193,train,Pop
119257,train,Rock
119369,train,Experimental
119379,train,Experimental
119413,train,Experimental
119545,train,Experimental
119569,train,Rock
119571,train,Rock
119574,train,Rock
119575,train,Experimental
119578,train,Experimental
119579,train,Experimental
119580,train,Experimental
119582,train,Experimental
119583,train,Experimental
119584,test,Pop
119592,test,Pop
119715,train,Rock
119719,train,Folk
119725,train,Folk
119726,train,Folk
119727,train,Experimental
119745,val,Experimental
119828,test,Instrumental
119830,test,Instrumental
119831,test,Instrumental
119893,train,Instrumental
119894,train,Instrumental
119895,train,Instrumental
119896,train,Instrumental
119897,train,Instrumental
119898,train,Instrumental
119899,train,Instrumental
119900,train,Instrumental
119901,train,Instrumental
119922,train,Rock
119938,train,Hip-Hop
119939,train,Hip-Hop
119940,train,Hip-Hop
119941,train,Hip-Hop
119942,train,Hip-Hop
119979,train,Hip-Hop
119985,train,Hip-Hop
119988,train,Hip-Hop
119991,train,Hip-Hop
119992,train,Hip-Hop
119993,train,Hip-Hop
119994,train,Hip-Hop
120099,val,Pop
120105,train,Pop
120109,train,Pop
120111,train,Pop
120112,train,Pop
120150,train,Experimental
120160,train,Experimental
120161,train,Experimental
120171,train,Experimental
120172,train,Folk
120177,train,Folk
120178,train,Folk
120179,train,Pop
120183,train,Pop
120184,train,Pop
120188,train,Pop
